"date","dow","death","pm10tmean","pm25tmean","o3tmean","so2tmean","no2tmean","cotmean","tmpd","dptp","rhum"
1995-12-09,"Saturday",117,36.701657459,NA,2.461363567,-1.555643734,-14.94724063,-342.3310271,0.5,-2.875,72.625
1995-12-10,"Sunday",123,0.8920293761,NA,-1.223534183,-1.874244672,-10.33983553,-319.5633994,7.5,-3.75,55.875
1995-12-11,"Monday",116,0.8165617645,NA,-12.59669789,-2.038620607,10.359684374,46.169365809,4.5,2.5,82.125
1995-12-12,"Tuesday",137,-4.146981539,NA,-12.89190729,1.0085064355,12.871542672,132.60527941,15.5,18.625,85.25
1995-12-13,"Wednesday",130,0.8567325832,NA,-14.43930542,0.201824089,0.2467262236,-12.09195175,28.5,29.5,92.875
1995-12-14,"Thursday",131,-3.068376502,NA,-16.81554272,-2.237768051,-4.090240952,-36.72078624,38,32.125,94.25
1995-12-15,"Friday",134,5.0313624614,NA,-16.3709763,0.5028926439,7.9244526758,330.13500081,34,23.5,74.625
1995-12-16,"Saturday",126,-0.854790748,NA,-10.53389237,0.0127960663,4.7657886356,156.36141413,27,18.25,67.5
1995-12-17,"Sunday",116,-4.397671668,NA,-9.881567293,0.3292236147,-2.999087538,264.7225924,30,27,74.125
1995-12-18,"Monday",123,-20.27054876,NA,-6.449366609,-0.742750078,-8.896166057,-227.8884261,35,27.875,77.125
1995-12-19,"Tuesday",115,-25.18478629,NA,5.5712866462,-3.221959955,-12.09656251,-291.6343349,30,21.875,73.25
1995-12-20,"Wednesday",129,-11.63448789,NA,-9.291123168,-1.655296735,-0.652776365,-250.613128,26,14.875,68.375
1995-12-21,"Thursday",130,-18.79281768,NA,-8.825978706,-1.009101652,4.6210569645,-73.90893906,24,15.375,64.875
1995-12-22,"Friday",107,-18.82320442,NA,-10.97584413,-1.765367461,9.4984931266,-38.60122389,22,18.125,72.5
1995-12-23,"Saturday",132,-11.92311413,NA,-11.93728187,-2.406874409,-0.807314733,-214.8787336,27,21.25,73.125
1995-12-24,"Sunday",121,-11.92942626,NA,-6.966410814,-2.602158457,-10.30300764,-246.2103135,25,23.75,85.125
1995-12-25,"Monday",114,-13.89310409,NA,0.8981590906,-3.265407903,-8.823436952,-358.2103862,22.5,10.5,72.75
1995-12-26,"Tuesday",137,-11.45856354,NA,-14.95288502,-1.06883411,3.3558031023,29.293163595,21,21,85.375
1995-12-27,"Wednesday",133,-5.384062638,NA,-12.17800798,-0.174258901,5.5057971687,-76.57962055,23,14.375,72.25
1995-12-28,"Thursday",141,5.0678998746,NA,-14.54059764,1.6739467306,8.8456158757,286.1992386,23,11.875,65.875
1995-12-29,"Friday",132,4.9904314375,NA,-13.16318012,5.4689332307,2.6502053528,-1.51301804,25,19,66.375
1995-12-30,"Saturday",124,-4.656102769,NA,-16.04244269,3.7764034421,0.1961924975,-96.97022521,29.5,27.125,81.625
1995-12-31,"Sunday",139,-2.922651934,NA,-16.31011946,-2.524242419,-6.203086956,-84.8325899,34,32.25,91.5
1996-01-01,"Monday",134,-7.939226519,NA,-12.48232774,-1.950922482,-10.45671645,-115.075481,35,31.25,87.125
1996-01-02,"Tuesday",140,-29.9198895,NA,4.8639730725,-2.767616085,-14.12279602,-304.7795014,27.5,13.5,63.75
1996-01-03,"Wednesday",142,-18.10225231,NA,-0.768966713,-2.354827794,-2.283887214,-39.31419151,21,17.625,83.375
1996-01-04,"Thursday",123,-2.255449425,NA,-14.44243083,0.1633124635,12.308540199,258.21791985,21,12.625,71.875
1996-01-05,"Friday",108,4.2797681592,NA,-12.07268147,1.2952452525,9.0353201623,89.445677572,16,7.875,68.375
1996-01-06,"Saturday",137,-15.79080941,NA,-5.368587643,3.2151472917,2.1693847969,-75.54908744,19,17.375,74.5
1996-01-07,"Sunday",153,-16.31811172,NA,1.1046459743,-2.376190186,-4.869832988,-309.7127081,18.5,7.375,74.75
1996-01-08,"Monday",143,7.6466037352,NA,-10.89139366,5.1998403793,8.575192832,69.489627189,13,13,70.625
1996-01-09,"Tuesday",148,1.2512286886,NA,-11.64366399,4.0866271057,4.8694790405,-181.8493871,27,20.625,72
1996-01-10,"Wednesday",119,0.6029812549,NA,-11.75006708,1.2509259786,8.9117642099,202.01211912,21.5,18.125,70.5
1996-01-11,"Thursday",120,-8.561304717,NA,-11.04885083,-0.146838945,5.690601951,77.93030486,26.5,24.5,90.5
1996-01-12,"Friday",128,-4.459800255,NA,-13.54919453,1.0616470842,2.4405201977,7.085049769,28.5,27.125,92.75
1996-01-13,"Saturday",113,5.1351338717,NA,-15.91221207,5.26234573,9.4942072401,240.74925843,32,30.75,81.25
1996-01-14,"Sunday",111,-16.78926902,NA,-7.693269913,4.8244180999,-3.988488262,-273.132638,37.5,28.5,81.875
1996-01-15,"Monday",117,-24.30540115,NA,2.6361688502,-2.43231743,-5.333966291,-126.7507488,24,14.25,67.25
1996-01-16,"Tuesday",127,3.8952591152,NA,-15.40653599,-1.890181906,1.0189656759,54.698799794,32.5,40,96
1996-01-17,"Wednesday",131,-0.832834761,NA,-12.72940968,-2.629473541,-1.385239468,116.07818534,47,49.125,81.625
1996-01-18,"Thursday",104,-18.30595631,NA,-4.18881553,-2.011756917,-9.082488583,-328.3883154,36.5,19.75,83.75
1996-01-19,"Friday",113,-9.721642621,NA,-1.153102293,-2.380957771,-5.711882608,-114.1034057,9,1.5,73
1996-01-20,"Saturday",131,-9.665189105,NA,-12.42750065,1.0329389613,3.3677675449,272.63185808,15.5,12,71.75
1996-01-21,"Sunday",119,-4.108002427,NA,-12.31553814,3.6817708245,-4.061699827,-97.73752187,25.5,26.25,80.875
1996-01-22,"Monday",123,-3.790747949,NA,-10.57167501,0.2233687675,-1.515849064,-61.31523878,37.5,33,83.25
1996-01-23,"Tuesday",123,-6.623567384,NA,-12.5595055,-2.624839125,-4.867245114,-90.03055571,33,33,97
1996-01-24,"Wednesday",119,-10.58407773,NA,-4.948085986,-2.027702303,-1.92535723,-196.0562358,20.5,4.375,62
1996-01-25,"Thursday",112,-0.03481258,NA,-12.65817824,0.9651437506,7.7952189474,269.50282924,20,23.375,72.5
1996-01-26,"Friday",114,-7.505325962,NA,-11.13730916,1.0061160117,0.4588191973,154.15991656,32,28.375,85.875
1996-01-27,"Saturday",112,0.6758241758,NA,3.3362478951,-2.149970001,-8.712766856,-200.2420205,16.5,3.875,59.375
1996-01-28,"Sunday",104,-8.80181231,NA,-7.41709397,4.33346708,3.5000872541,25.557089388,19,15.125,54
1996-01-29,"Monday",133,-0.419835165,NA,-2.840038507,-0.669180995,-5.07870573,-101.8157986,18.5,-2.5,64.75
1996-01-30,"Tuesday",130,7.9587912088,NA,-6.999022436,-0.012866819,5.7914639186,4.4144712394,2,-13.625,50
1996-01-31,"Wednesday",103,-4.013736264,NA,-9.084842736,1.2242476468,6.3455319604,153.66049999,-3,-10,61.5
1996-02-01,"Thursday",131,-0.780202822,NA,-6.593242413,4.4965901193,3.0020004586,-58.23186448,1.5,-12.875,58.5
1996-02-02,"Friday",117,17.216015466,NA,-6.501005466,-0.209739179,2.8750298381,-80.62901869,-10.5,-21,60.375
1996-02-03,"Saturday",119,-7.293180258,NA,-8.39452376,0.622689968,1.4398330092,-136.2608428,-12,-18.875,63.75
1996-02-04,"Sunday",114,-17.10164835,NA,-7.473393556,2.0527420813,0.9826268105,-52.81163239,-6,-7.875,67.125
1996-02-05,"Monday",119,16.072022114,NA,-10.02004206,4.4246309746,8.2605696319,45.057360194,11.5,5.25,67.625
1996-02-06,"Tuesday",134,34.028930946,NA,-10.78558751,4.8801780227,19.56706159,409.89620749,18.5,20.625,61.75
1996-02-07,"Wednesday",115,7.5261836929,NA,-11.6251472,2.8622089423,2.0727937457,-148.6550028,38,34.75,77.75
1996-02-08,"Thursday",123,-13.22527473,NA,-13.60164275,-0.707040927,-0.127955044,-308.9033425,39.5,34.5,84.125
1996-02-09,"Friday",129,-3.838234882,NA,-11.80152279,3.9537356363,12.421362255,75.991859838,39,37.75,83.5
1996-02-10,"Saturday",123,-6.746082621,NA,-0.893091064,3.5426957565,-7.057531887,-380.6469399,44.5,29.625,71.5
1996-02-11,"Sunday",112,-22.17623118,NA,7.2699100552,-2.69042229,-13.08894687,-328.9289428,32,19.625,63.125
1996-02-12,"Monday",118,-18.66731108,NA,-1.948566702,-2.133230752,-0.033154904,-129.9021784,23,14.375,70.875
1996-02-13,"Tuesday",108,-3.895604396,NA,-12.09252024,0.1148810103,2.2990691034,-15.64480794,27.5,26.875,76.25
1996-02-14,"Wednesday",97,-12.20539954,NA,-8.016975533,-1.773908264,5.1124109323,-102.8291454,27.5,19.25,70.75
1996-02-15,"Thursday",144,-10.87396112,NA,-4.680205104,-1.16656653,2.8049912862,25.575599416,24,20.625,81.375
1996-02-16,"Friday",134,-11.62903609,NA,-1.872007481,-1.019454105,-0.336738911,-165.1256179,21,14.25,69.375
1996-02-17,"Saturday",96,-4.633835301,NA,-3.629407243,0.4207281446,-2.144149036,-186.4609704,23.5,10.625,61.625
1996-02-18,"Sunday",110,-2.636243386,NA,-6.067190478,1.8921014447,3.7007898227,-136.5743009,18.5,19.75,77.125
1996-02-19,"Monday",108,2.2410629494,NA,-11.87538016,4.2769997734,8.1138030209,137.71682618,33,31.875,73
1996-02-20,"Tuesday",122,13.917582418,NA,-13.27460117,0.0478095797,7.6272656567,355.65776977,43.5,41.25,89.25
1996-02-21,"Wednesday",126,-12.421224,NA,-0.658790937,-3.562137953,-5.990033744,-46.97907276,31.5,31.875,97.5
1996-02-22,"Thursday",121,0.7774725275,NA,-8.198763943,-2.695020165,-4.910166607,3.4312576484,35.5,34.875,93.375
1996-02-23,"Friday",109,2.3518518519,NA,-13.35370638,-1.096912616,-4.194729814,223.33063805,44.5,37.875,84.625
1996-02-24,"Saturday",106,-16.32378578,NA,-1.513689488,3.620040063,-3.455944408,-98.81332573,46,30.5,49.25
1996-02-25,"Sunday",112,-2.715523674,NA,-10.53143835,5.0409547159,8.6385277214,127.71494837,46.5,39.25,69.75
1996-02-26,"Monday",105,12.107142857,NA,-10.47999514,0.3118275255,4.3835550307,363.48961553,40.5,40,100
1996-02-27,"Tuesday",100,-0.937584968,NA,-12.57147528,-2.242556522,-1.3100567,106.82177276,38.5,28.375,82
1996-02-28,"Wednesday",111,-6.485602361,NA,0.6155095283,-3.090422572,-13.38501364,-230.2988113,20,6.625,61.875
1996-02-29,"Thursday",103,-15.8114401,NA,-1.142941839,-1.491260647,-5.473446186,-37.24391257,17,6.375,54.125
1996-03-01,"Friday",135,23.757851716,NA,-4.638008157,3.4395554956,-3.074873404,-83.63184507,26,21,65.75
1996-03-02,"Saturday",113,1.6842524759,NA,6.3532669843,-2.043341451,-12.53207523,-327.4007784,15,-4.5,52.5
1996-03-03,"Sunday",128,-14.37013295,NA,-0.32570063,-1.543329108,-8.355672777,-106.8725876,12.5,0.75,43.5
1996-03-04,"Monday",130,-1.73963419,NA,-10.25566994,3.3246898684,9.0392241262,243.66281151,25,18.875,50.75
1996-03-05,"Tuesday",131,-11.79945055,NA,-4.478054236,-2.780442171,-3.895381446,-224.3220886,31.5,27.75,91.75
1996-03-06,"Wednesday",114,-15.46844912,NA,8.9359661049,-3.115189475,-7.072542654,-229.5691523,20.5,10,87.5
1996-03-07,"Thursday",112,-15.44904399,NA,-1.559435399,-1.771531126,-0.210061781,-186.793049,11.5,0.125,57.75
1996-03-08,"Friday",112,-6.037870411,NA,-3.112642873,-1.485461374,-4.247742912,-210.155764,8,8.25,80.375
1996-03-09,"Saturday",93,-3.671762835,NA,-4.647365758,0.7259665024,6.8111766568,-75.67537387,17.5,14,69.125
1996-03-10,"Sunday",118,2.9340113209,NA,-5.277094159,0.2979659857,4.2679624294,-153.0406885,26,25.875,73.875
1996-03-11,"Monday",116,6.6080912122,NA,-8.365906944,5.6682047246,6.3842834387,-111.6727123,37.5,28.375,66.125
1996-03-12,"Tuesday",119,15.04501497,NA,-7.507495639,6.4853937085,14.174018847,19.534716091,43,31.5,65
1996-03-13,"Wednesday",129,37.613062634,NA,-8.778138285,5.8273095636,23.434386884,240.54626005,45,39.75,73.125
1996-03-14,"Thursday",134,21.177839962,NA,-0.215848711,3.1154469408,11.987530939,-32.60286695,47.5,39.5,93.5
1996-03-15,"Friday",113,-2.817362978,NA,-0.605837405,-2.02563027,2.7244866847,-164.7000781,40.5,30.75,74.125
1996-03-16,"Saturday",105,-6.947164611,NA,3.8469163814,-3.040231177,-4.381748307,-158.258226,34.5,27.875,76.5
1996-03-17,"Sunday",123,2.2879469602,NA,-8.869442394,-1.652838724,8.4442557585,201.80208123,31,32.625,96.5
1996-03-18,"Monday",92,20.292989418,NA,-8.574160113,1.3134016785,11.361622635,288.85169993,34.5,24.625,63.875
1996-03-19,"Tuesday",116,-7.155881156,NA,13.031310223,-3.445799895,-5.919901305,-305.1936341,35.5,25.875,68
1996-03-20,"Wednesday",128,-11.11487586,NA,14.119481577,-3.818266698,-13.63877889,-270.9028647,31.5,20.375,68.125
1996-03-21,"Thursday",117,-14.64473952,NA,0.5084433921,-3.213803323,-0.536795942,-161.6021851,29.5,20.125,64.875
1996-03-22,"Friday",114,-1.907174806,NA,-0.553057214,-2.242439663,6.890646497,-35.70695124,35,12.125,35.875
1996-03-23,"Saturday",110,12.206538462,NA,-2.606653967,1.4651964125,14.583102725,385.63620122,39,22.125,41.625
1996-03-24,"Sunday",105,2.22,NA,10.168617282,0.2032092122,-7.699626997,-335.3478884,50.5,51,75.833333333
1996-03-25,"Monday",116,-2.340989011,NA,3.4225463033,-3.526964181,-14.03026895,-307.6351442,35.5,12.125,66.875
1996-03-26,"Tuesday",118,-13.13186813,NA,9.2388570487,-2.284802035,-6.728569842,-119.4586833,18.5,2.25,50.25
1996-03-27,"Wednesday",109,-7.756978022,NA,5.6064595103,0.9924851301,4.5073953196,218.37025982,24,20.25,65.375
1996-03-28,"Thursday",110,3.6920874572,NA,-0.61207362,-0.158900769,4.3504564443,31.319451904,37,25.5,66.5
1996-03-29,"Friday",126,1.0143406593,NA,7.7189408021,-0.79510385,8.6607550194,122.16464462,38.5,28.5,71.5
1996-03-30,"Saturday",107,11.11747455,NA,-3.86955479,1.3798054113,6.308348916,419.76409335,42,39.875,74.5
1996-03-31,"Sunday",122,-9.703802333,NA,11.143208131,-3.357696437,-6.612355222,-134.1867309,36.5,30.625,88.875
1996-04-01,"Monday",118,-19.20577429,NA,10.1031808,-2.507783645,-2.871088434,-25.46098839,35.5,19.625,53
1996-04-02,"Tuesday",100,21.814324479,NA,-0.624297014,1.357229149,6.2243667157,32.518853568,47.5,37.375,52.25
1996-04-03,"Wednesday",128,11.887817404,NA,-3.263125148,1.14762601,8.5647943492,92.31071376,52,37.5,74.25
1996-04-04,"Thursday",116,-9.098041529,NA,2.1191697709,-3.623794094,-4.011095638,-123.0588035,33.5,25.5,81.125
1996-04-05,"Friday",106,-26.61848581,NA,8.2017407165,-3.127437089,-2.759027111,-108.571491,32,19.75,62.5
1996-04-06,"Saturday",122,-26.63755646,NA,8.0701076617,-3.452508647,-4.233676671,-83.95917198,33,21.25,66.25
1996-04-07,"Sunday",106,-25.73739298,NA,6.1310561298,-3.453258356,-5.720067024,-170.8483156,32,17.375,58.125
1996-04-08,"Monday",112,-18.62912088,NA,-1.05982577,-1.740835871,4.9230147915,196.55292728,30,20.875,69.375
1996-04-09,"Tuesday",128,-3.836918801,NA,-5.857303558,-1.908769657,5.1415830029,115.56276907,36,25.75,66.25
1996-04-10,"Wednesday",127,25.917679034,NA,-3.327968273,1.6051413391,18.02702797,261.67242724,45.5,28.125,38.5
1996-04-11,"Thursday",112,90.125222637,NA,10.967461511,4.204269265,6.3032626096,-142.6177251,64,48.5,42.625
1996-04-12,"Friday",108,14.245295225,NA,-0.462162012,-1.299530482,9.37216154,206.97068555,53,42.625,89.375
1996-04-13,"Saturday",118,-18.14717545,NA,-0.845632952,-4.303421198,-9.951454196,-269.648574,40.5,29.375,77.875
1996-04-14,"Sunday",108,-18.70582552,NA,13.139460905,-3.953952332,-13.78581755,-318.9143242,37.5,33.125,80.125
1996-04-15,"Monday",111,-10.08054325,NA,-1.119802793,-3.305641935,-0.000700627,-138.2859331,40,31.75,72.125
1996-04-16,"Tuesday",104,-13.2630327,NA,1.6420074549,-2.678019797,3.0953517791,-139.5036318,42.5,31.625,64.25
1996-04-17,"Wednesday",107,5.9642857143,NA,-0.138718813,0.2420419249,7.9766268089,331.3299861,47,40.625,50.25
1996-04-18,"Thursday",135,33.804693782,NA,9.3145500571,-0.372933416,-1.761572767,-266.4783907,63.5,54.375,74.75
1996-04-19,"Friday",109,1.4342334495,NA,2.2059868698,-0.515030421,-1.30417779,-158.0347548,62.5,50.125,75.625
1996-04-20,"Saturday",123,-7.596890914,NA,-5.150885101,-2.399270876,-9.152804855,-205.8357757,52,40.5,75.875
1996-04-21,"Sunday",118,-6.603195898,NA,0.5291429776,1.1509687318,-1.475399311,95.26195471,52,37.875,50.25
1996-04-22,"Monday",119,-5.709176494,NA,-1.562047862,-2.133201445,5.3275512629,39.569698418,51.5,38.375,73
1996-04-23,"Tuesday",109,-16.20932726,NA,2.4736870047,-1.832741132,-3.866481131,-16.42081972,45,31.125,67.25
1996-04-24,"Wednesday",111,4.7749689149,NA,-0.464505935,1.8986516962,1.6724129097,-133.2522089,52.5,46.125,60.125
1996-04-25,"Thursday",119,25.317240481,NA,5.4829987096,-0.480288546,-4.79248941,-244.2926394,61,43.875,60.375
1996-04-26,"Friday",87,9.8491699432,NA,-3.028895748,-1.834412936,-3.368818657,-136.3768656,45.5,24.875,50.25
1996-04-27,"Saturday",94,-1.909923533,NA,-1.684506506,1.3403976807,3.0498824928,-48.6467707,45,30.375,55.25
1996-04-28,"Sunday",100,1.0247252747,NA,-1.631193311,-1.659593107,-0.390831262,3.0600725718,44,30.625,56.625
1996-04-29,"Monday",141,-21.75392765,NA,0.7247384789,-3.591327156,-5.311731247,-167.175903,40.5,37.25,97.5
1996-04-30,"Tuesday",103,-13.81897957,NA,5.0089865345,-1.892901647,-3.462539784,-174.2732558,43.5,32.625,53.875
1996-05-01,"Wednesday",136,6.6445038142,NA,3.8676991462,-0.889660864,-1.434419284,-88.54745983,50,32.625,52.5
1996-05-02,"Thursday",111,10.629965218,NA,1.063945437,0.7112334349,5.2520007676,8.5636272122,52.5,39,53.125
1996-05-03,"Friday",134,4.7934022621,NA,5.3867783784,-0.842302286,1.5422688865,-103.2268384,52.5,42.625,85.375
1996-05-04,"Saturday",116,-17.3913911,NA,6.8389084159,-2.709873372,-4.451838149,-103.9570208,47.5,30.625,55.75
1996-05-05,"Sunday",97,-14.44058121,NA,3.0711364952,-1.988441866,-5.189179639,-100.3593589,49,41.25,77.125
1996-05-06,"Monday",101,-15.01037571,NA,1.0845485664,-1.167822626,-4.442728892,-150.7511952,45.5,40.25,76.25
1996-05-07,"Tuesday",130,5.9839491548,NA,-3.954764168,-0.311191306,0.4623224522,4.7236571541,50.5,43.375,77.375
1996-05-08,"Wednesday",107,24.94090046,NA,-14.43268036,-1.933981897,1.8272131645,344.87167382,57,56.5,88.125
1996-05-09,"Thursday",125,4.5439695065,NA,-15.51561319,-2.034285247,3.8463663768,379.58193321,58,54.142857143,98.285714286
1996-05-10,"Friday",108,-17.53784824,NA,-3.587099786,-3.051709767,-5.799400417,-138.1203511,51,38.25,87.5
1996-05-11,"Saturday",104,-26.01896953,NA,4.3139285946,-2.830309192,-11.74308462,-280.2772404,45,28.5,58.375
1996-05-12,"Sunday",123,-22.00385964,NA,8.7407737092,-2.194893163,-12.40907273,-227.8119599,42.5,24.125,49.5
1996-05-13,"Monday",101,2.9971937572,NA,-4.117838508,-1.184144632,11.479197335,22.737439729,45,33.25,62.625
1996-05-14,"Tuesday",96,-2.9849491,NA,2.9806735319,-0.843699749,3.5791694945,-123.7733675,47.5,42.875,79.25
1996-05-15,"Wednesday",129,20.286687367,NA,-1.338025249,-1.900283579,2.5094986936,45.495253573,54.5,52.125,85.5
1996-05-16,"Thursday",97,14.530481022,NA,-12.79287709,-2.386506675,1.1710758153,93.527541646,53.5,52.125,99.125
1996-05-17,"Friday",131,18.025787096,NA,7.0230741424,-1.763201724,-2.108864076,87.951641792,69.5,71.875,68.5
1996-05-18,"Saturday",131,10.533135576,NA,16.792157213,0.5754848578,-9.586574768,-228.9177965,81,68.875,60.375
1996-05-19,"Sunday",120,53.56962516,NA,13.788540606,2.1150339253,-15.0064421,-350.3290941,81,65.25,51.25
1996-05-20,"Monday",113,-5.391045304,NA,4.0046670907,-0.361062005,-1.196522743,-77.84542756,64,56,98.375
1996-05-21,"Tuesday",105,-4.986851889,NA,3.9331344665,-1.026131859,4.3835319166,34.019112674,65,52.625,58.125
1996-05-22,"Wednesday",107,10.182186678,NA,3.4957908694,1.0905780944,12.738572505,201.32113326,67,55.25,61
1996-05-23,"Thursday",103,-3.767307692,NA,-3.752298618,-1.413503809,6.108899704,82.816734286,56,46.75,91.75
1996-05-24,"Friday",111,-15.29302198,NA,2.1883151981,-2.863360954,-6.714736503,-90.47216431,52,45.5,82.625
1996-05-25,"Saturday",104,-16.77950549,NA,8.8868685894,-1.033246261,-7.144104551,-73.43376284,51.5,41.25,73.75
1996-05-26,"Sunday",98,-16.20565934,NA,17.296673675,-1.427613847,-12.88819616,-212.0700878,54,47,90.625
1996-05-27,"Monday",103,-7.134068405,NA,11.955586825,-3.132373536,-13.92221565,-241.4376532,51,46.75,82
1996-05-28,"Tuesday",101,-11.91483516,NA,8.7263470333,-2.98631181,-1.69476304,-63.46738605,51.5,50,96.75
1996-05-29,"Wednesday",117,-14.15997916,NA,10.140528353,-1.36620093,-2.990288819,-30.58816487,51,34.875,59
1996-05-30,"Thursday",102,-8.614752579,NA,3.4600223377,0.4460658811,1.3853838518,139.85549841,51.5,34,48.125
1996-05-31,"Friday",104,9.4047057237,NA,11.229355512,0.9675498421,6.9892848447,255.11710752,57.5,50.375,62
1996-06-01,"Saturday",102,24.431925437,NA,10.781665937,0.525056518,9.0243457794,33.254797976,62.5,64,98.375
1996-06-02,"Sunday",100,-11.9127821,NA,20.398089285,-1.014274443,-11.45828833,-289.4115492,67.5,57.142857143,67.285714286
1996-06-03,"Monday",107,-13.50734005,NA,1.6039530259,-1.035345631,-7.853093056,-188.76886,60.5,52.375,79
1996-06-04,"Tuesday",112,-10.5240511,NA,-12.96161882,-1.787360094,-3.516488834,139.01150787,57.5,55.875,96.75
1996-06-05,"Wednesday",123,7.5258292321,NA,8.5177911935,1.5439961599,-2.197753045,81.976872599,61.5,54.875,58
1996-06-06,"Thursday",96,6.5410065395,NA,0.3240851717,-1.09919941,2.9304665104,39.748374117,63.5,63.75,97.125
1996-06-07,"Friday",87,-8.950684285,NA,-2.547923883,-2.226947603,1.750681152,120.78178842,54.5,53.25,98.75
1996-06-08,"Saturday",105,-0.570276173,NA,1.4465064899,-1.510674655,-8.433950239,-26.13458371,53,56.625,97.875
1996-06-09,"Sunday",87,-16.83319471,NA,4.1673253735,-3.165658493,-12.16054883,-108.0518052,56.5,56.75,100
1996-06-10,"Monday",116,-2.793309137,NA,2.5967632043,-1.851519658,-2.432726993,220.73975878,61.5,59.125,91.625
1996-06-11,"Tuesday",120,-9.765319925,NA,8.6945672855,-1.965078886,1.0145705897,98.417323468,60,59.125,93.125
1996-06-12,"Wednesday",105,22.777027254,NA,3.8568310558,1.2763052766,18.665535434,497.50955845,65.5,63.75,75.5
1996-06-13,"Thursday",100,23.42032967,NA,12.241002435,3.6971664433,11.46355452,130.53326123,75.5,68.5,68.375
1996-06-14,"Friday",98,14.719154034,NA,9.4656031479,-0.293382447,5.8198327792,294.35685116,71.5,59.625,66.125
1996-06-15,"Saturday",110,15.34915314,NA,13.646143297,0.9203595835,6.4616352302,553.01771936,71,51.75,50.25
1996-06-16,"Sunday",94,25.491758242,NA,18.685208838,1.111997835,6.7739297672,335.84637329,72.5,67,98.714285714
1996-06-17,"Monday",118,25.406274154,NA,12.944928079,-2.800184573,0.3083378224,129.94225775,74,72.5,92.833333333
